epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,17131.9,0.5963,0.34788,0.93192,0.96741,0.98189,0.98329,0.86204,0.61609,0.29583,0.94506,0.00263612,0.00263612,0.00263612
186,17227.1,0.59926,0.34751,0.92806,0.96741,0.98189,0.98314,0.86024,0.61552,0.29936,0.94407,0.00259762,0.00259762,0.00259762
187,17318,0.58688,0.3439,0.92808,0.97451,0.97786,0.98222,0.85916,0.61365,0.29649,0.94334,0.00255912,0.00255912,0.00255912
188,17409.4,0.59306,0.34355,0.92628,0.97949,0.97503,0.98326,0.86027,0.61149,0.29452,0.94268,0.00252062,0.00252062,0.00252062
189,17504.8,0.58793,0.34351,0.92304,0.9746,0.97974,0.98355,0.85957,0.61228,0.29441,0.94133,0.00248212,0.00248212,0.00248212
190,17596.5,0.58658,0.34469,0.92689,0.97295,0.98189,0.98391,0.86161,0.61226,0.29265,0.94217,0.00244362,0.00244362,0.00244362
191,17688.1,0.58607,0.34434,0.92314,0.97123,0.98189,0.98395,0.86187,0.61328,0.29155,0.94448,0.00240512,0.00240512,0.00240512
192,17784.4,0.58252,0.33727,0.92016,0.97447,0.97848,0.98378,0.8596,0.61462,0.29315,0.94518,0.00236662,0.00236662,0.00236662
193,17875.4,0.5921,0.34948,0.92967,0.97812,0.97672,0.9838,0.86071,0.61435,0.29254,0.94439,0.00232812,0.00232812,0.00232812
194,17966.3,0.58477,0.3434,0.92322,0.97441,0.97554,0.98295,0.86046,0.61467,0.29466,0.9449,0.00228962,0.00228962,0.00228962
195,18059.9,0.58473,0.34008,0.92172,0.9744,0.97518,0.98396,0.86284,0.61485,0.29177,0.94532,0.00225112,0.00225112,0.00225112
196,18151.2,0.58112,0.33847,0.91984,0.97099,0.98189,0.98396,0.86113,0.61453,0.29018,0.94558,0.00221262,0.00221262,0.00221262
197,18243.3,0.58088,0.33892,0.92099,0.97904,0.97391,0.98415,0.86307,0.61163,0.29007,0.94455,0.00217412,0.00217412,0.00217412
198,18338.6,0.57814,0.33618,0.91909,0.96964,0.9834,0.98452,0.86376,0.61049,0.28974,0.94388,0.00213563,0.00213563,0.00213563
199,18431.3,0.56956,0.33106,0.91683,0.9682,0.9834,0.98445,0.86368,0.60984,0.28816,0.94362,0.00209713,0.00209713,0.00209713
200,18523.1,0.57114,0.33476,0.917,0.9682,0.9834,0.98434,0.86287,0.60836,0.28779,0.9435,0.00205863,0.00205863,0.00205863
201,18617.9,0.57486,0.3364,0.9212,0.9682,0.9834,0.98418,0.86463,0.6074,0.28801,0.94251,0.00202013,0.00202013,0.00202013
202,18709.6,0.57074,0.3332,0.91807,0.96669,0.98525,0.9845,0.86412,0.60635,0.28797,0.94149,0.00198163,0.00198163,0.00198163
203,18800.7,0.57116,0.33424,0.91801,0.97001,0.98525,0.98486,0.86491,0.60463,0.28652,0.94087,0.00194313,0.00194313,0.00194313
204,18897.2,0.57203,0.3332,0.91864,0.97001,0.98525,0.98506,0.86535,0.60402,0.28741,0.93936,0.00190463,0.00190463,0.00190463
205,19003.3,0.56444,0.32924,0.91578,0.96984,0.983,0.98344,0.86626,0.60279,0.28539,0.93919,0.00186613,0.00186613,0.00186613
206,19098.8,0.56765,0.33078,0.91646,0.97121,0.98154,0.98366,0.86629,0.60187,0.28553,0.93869,0.00182763,0.00182763,0.00182763
207,19198.8,0.56669,0.32796,0.91637,0.97296,0.983,0.9838,0.86744,0.60022,0.28484,0.93803,0.00178913,0.00178913,0.00178913
208,19293.9,0.56615,0.33098,0.91736,0.97167,0.98486,0.98461,0.86641,0.60011,0.284,0.93829,0.00175063,0.00175063,0.00175063
209,19396.5,0.56174,0.32777,0.91561,0.97157,0.983,0.9838,0.86641,0.59894,0.28319,0.9379,0.00171213,0.00171213,0.00171213
210,19495,0.56125,0.32712,0.91455,0.97156,0.98154,0.98387,0.86686,0.5975,0.283,0.93698,0.00167363,0.00167363,0.00167363
211,19590.1,0.55366,0.32375,0.91201,0.9777,0.9757,0.98384,0.86645,0.59573,0.28164,0.93572,0.00163513,0.00163513,0.00163513
212,19685.1,0.55714,0.32581,0.91371,0.97401,0.97788,0.98377,0.86802,0.59365,0.28211,0.93499,0.00159663,0.00159663,0.00159663
213,19784.2,0.55317,0.32376,0.91262,0.97505,0.97916,0.98312,0.86794,0.59205,0.28277,0.93451,0.00155813,0.00155813,0.00155813
214,19889.5,0.55598,0.32507,0.91111,0.97504,0.97896,0.9831,0.86805,0.59184,0.28289,0.93415,0.00151964,0.00151964,0.00151964
215,19993.6,0.55424,0.32397,0.91415,0.9731,0.9789,0.98304,0.86874,0.59102,0.28317,0.93379,0.00148114,0.00148114,0.00148114
216,20102.7,0.55148,0.32324,0.91256,0.97225,0.9801,0.98304,0.86906,0.59018,0.28246,0.93319,0.00144264,0.00144264,0.00144264
217,20202.5,0.5474,0.32218,0.91067,0.9725,0.9801,0.98313,0.86823,0.59076,0.28257,0.93313,0.00140414,0.00140414,0.00140414
218,20302.5,0.54826,0.3241,0.91304,0.97109,0.98105,0.98398,0.86878,0.59107,0.28307,0.93311,0.00136564,0.00136564,0.00136564
219,20407.5,0.54726,0.32071,0.91012,0.96883,0.98196,0.98409,0.86878,0.59147,0.28323,0.93328,0.00132714,0.00132714,0.00132714
220,20512.5,0.54447,0.31827,0.91084,0.97135,0.9801,0.98323,0.86897,0.59114,0.28297,0.93373,0.00128864,0.00128864,0.00128864
221,20610.9,0.54787,0.31968,0.90842,0.97105,0.9801,0.98315,0.86853,0.59187,0.28238,0.93437,0.00125014,0.00125014,0.00125014
222,20711.9,0.54012,0.31874,0.90522,0.97173,0.9801,0.98317,0.86904,0.59145,0.28191,0.93411,0.00121164,0.00121164,0.00121164
223,20809.6,0.54016,0.31954,0.90812,0.97012,0.98154,0.98379,0.86958,0.59098,0.28227,0.9339,0.00117314,0.00117314,0.00117314
224,20908.7,0.54185,0.31837,0.90993,0.97216,0.98136,0.98374,0.86715,0.59106,0.28235,0.93419,0.00113464,0.00113464,0.00113464
225,21010.1,0.54251,0.31684,0.9091,0.97067,0.9801,0.98361,0.8683,0.59131,0.28257,0.93387,0.00109614,0.00109614,0.00109614
226,21113.4,0.53626,0.31509,0.90554,0.97026,0.9834,0.98438,0.86889,0.59071,0.28143,0.93391,0.00105764,0.00105764,0.00105764
227,21216,0.5367,0.31433,0.9074,0.97037,0.98287,0.98438,0.86912,0.59021,0.28036,0.93377,0.00101914,0.00101914,0.00101914
228,21322.5,0.53725,0.31369,0.90449,0.97076,0.98201,0.98438,0.86869,0.58928,0.28064,0.93353,0.000980644,0.000980644,0.000980644
229,21418.6,0.54179,0.31865,0.90935,0.97084,0.98169,0.98437,0.86869,0.58897,0.28052,0.93332,0.000942145,0.000942145,0.000942145
230,21519.3,0.53063,0.31066,0.90513,0.97057,0.98224,0.98433,0.86873,0.58895,0.28075,0.93287,0.000903645,0.000903645,0.000903645
231,21625.9,0.53431,0.31348,0.90546,0.97026,0.9834,0.98428,0.8687,0.58832,0.28048,0.93273,0.000865146,0.000865146,0.000865146
232,21721.3,0.5385,0.31444,0.90617,0.9704,0.98182,0.98428,0.86997,0.58793,0.28115,0.9328,0.000826647,0.000826647,0.000826647
233,21819.2,0.5347,0.31161,0.90668,0.96892,0.9834,0.98422,0.87,0.5882,0.28215,0.93289,0.000788147,0.000788147,0.000788147
234,21926.5,0.52977,0.31059,0.9038,0.96892,0.9834,0.98423,0.87007,0.58778,0.28167,0.93257,0.000749648,0.000749648,0.000749648
235,22026.8,0.532,0.31412,0.90599,0.96892,0.9834,0.98424,0.86929,0.58695,0.28082,0.93243,0.000711149,0.000711149,0.000711149
236,22122.7,0.5268,0.30849,0.9015,0.96892,0.9834,0.98421,0.8702,0.58649,0.28027,0.93205,0.000672649,0.000672649,0.000672649
237,22223.9,0.52291,0.30589,0.90214,0.96892,0.98337,0.98423,0.86977,0.5869,0.27951,0.93212,0.00063415,0.00063415,0.00063415
238,22320.2,0.52394,0.30829,0.90495,0.9714,0.98154,0.98337,0.86818,0.58722,0.28009,0.93241,0.000595651,0.000595651,0.000595651
239,22420.4,0.52506,0.30902,0.90129,0.97177,0.97969,0.98331,0.86851,0.58695,0.27963,0.93206,0.000557151,0.000557151,0.000557151
240,22520.6,0.52442,0.3086,0.90314,0.97205,0.98154,0.98332,0.8685,0.58632,0.27873,0.93186,0.000518652,0.000518652,0.000518652
241,22673.4,0.49676,0.27225,0.87661,0.97089,0.98154,0.98338,0.86843,0.58644,0.27891,0.93207,0.000480152,0.000480152,0.000480152
242,22772.2,0.49112,0.26917,0.87139,0.97162,0.98154,0.9833,0.86811,0.58636,0.27804,0.93166,0.000441653,0.000441653,0.000441653
243,22872.9,0.48532,0.26553,0.86909,0.9699,0.98227,0.98423,0.86881,0.58655,0.27773,0.93169,0.000403154,0.000403154,0.000403154
244,22972.8,0.48313,0.26405,0.87165,0.9747,0.98149,0.98421,0.86804,0.58644,0.27748,0.93175,0.000364654,0.000364654,0.000364654
245,23073.7,0.48306,0.26481,0.87137,0.97138,0.98154,0.98424,0.86759,0.58675,0.27743,0.93168,0.000326155,0.000326155,0.000326155
246,23174.5,0.47814,0.26259,0.86868,0.9743,0.98154,0.98427,0.86714,0.58679,0.27782,0.93176,0.000287656,0.000287656,0.000287656
247,23270.5,0.47732,0.26201,0.86702,0.97438,0.98154,0.98423,0.86691,0.58653,0.27678,0.93181,0.000249156,0.000249156,0.000249156
248,23366.6,0.47686,0.26393,0.86487,0.97429,0.98154,0.98422,0.86663,0.58628,0.27678,0.93181,0.000210657,0.000210657,0.000210657
249,23464.5,0.47629,0.2634,0.86711,0.9748,0.98199,0.98425,0.86731,0.58617,0.27709,0.93174,0.000172158,0.000172158,0.000172158
250,23561.2,0.47465,0.25978,0.86504,0.97417,0.98154,0.98424,0.86761,0.58613,0.27674,0.9318,0.000133658,0.000133658,0.000133658
