epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,18984.5,0.58013,0.33737,0.926,0.96604,0.98706,0.98394,0.84737,0.65813,0.29984,0.97648,0.000865146,0.000865146,0.000865146
186,19090.1,0.58071,0.33604,0.92218,0.96594,0.98555,0.98334,0.84698,0.66154,0.29986,0.97909,0.000817022,0.000817022,0.000817022
187,19193.4,0.5738,0.33393,0.92319,0.96604,0.98706,0.98385,0.84789,0.66066,0.29944,0.97829,0.000768898,0.000768898,0.000768898
188,19297.7,0.57348,0.3305,0.91998,0.96438,0.98706,0.984,0.84861,0.65898,0.30018,0.97571,0.000720773,0.000720773,0.000720773
189,19400.1,0.57313,0.33266,0.91899,0.96604,0.98706,0.98411,0.84905,0.65731,0.29997,0.97422,0.000672649,0.000672649,0.000672649
190,19504.5,0.57181,0.3291,0.92293,0.96438,0.98706,0.98376,0.8473,0.6569,0.30044,0.97392,0.000624525,0.000624525,0.000624525
191,19648.9,0.54822,0.29482,0.89174,0.96417,0.98405,0.98232,0.84655,0.65831,0.30066,0.97596,0.000576401,0.000576401,0.000576401
192,19748.7,0.54434,0.29074,0.89074,0.96863,0.97884,0.98209,0.84653,0.65885,0.29943,0.97727,0.000528277,0.000528277,0.000528277
193,19853.4,0.54089,0.28797,0.89112,0.96578,0.98319,0.98313,0.84728,0.66046,0.29909,0.97933,0.000480152,0.000480152,0.000480152
194,19954.5,0.53589,0.28714,0.8868,0.96463,0.98328,0.98336,0.84678,0.66128,0.29937,0.98225,0.000432028,0.000432028,0.000432028
195,20051.5,0.53525,0.28669,0.88899,0.97,0.97939,0.9834,0.84571,0.66274,0.29846,0.98315,0.000383904,0.000383904,0.000383904
196,20152.2,0.53413,0.28593,0.88724,0.96998,0.97909,0.98347,0.84539,0.66202,0.29751,0.98289,0.00033578,0.00033578,0.00033578
197,20248.1,0.52886,0.28469,0.8866,0.96593,0.98105,0.9833,0.84545,0.66188,0.29685,0.98301,0.000287656,0.000287656,0.000287656
198,20345.5,0.52948,0.28324,0.88775,0.96543,0.98069,0.9834,0.84556,0.6631,0.29674,0.98444,0.000239531,0.000239531,0.000239531
199,20446,0.53013,0.28341,0.8873,0.96573,0.98069,0.98352,0.8476,0.66332,0.29619,0.98477,0.000191407,0.000191407,0.000191407
200,20545.9,0.52528,0.28199,0.88472,0.96152,0.98555,0.98343,0.84743,0.66291,0.29646,0.98576,0.000143283,0.000143283,0.000143283
